"","Year","(semi-) final","Edition","JuryOrTelevoting","FromCountry","ToCountry","Points","ToSameAsFrom","FinalOrSemiFinal"
"409",1976,"f","1976f","J","Finland","Norway",0,"no","Final"
"410",1976,"f","1976f","J","Finland","Portugal",1,"no","Final"
"411",1976,"f","1976f","J","Finland","Spain",0,"no","Final"
"412",1976,"f","1976f","J","Finland","Switzerland",7,"no","Final"
"413",1976,"f","1976f","J","Finland","The Netherlands",0,"no","Final"
"414",1976,"f","1976f","J","Finland","United Kingdom",10,"no","Final"
"415",1976,"f","1976f","J","Finland","Yugoslavia",0,"no","Final"
"416",1976,"f","1976f","J","France","Austria",0,"no","Final"
"417",1976,"f","1976f","J","France","Belgium",5,"no","Final"
"418",1976,"f","1976f","J","France","Finland",0,"no","Final"
"419",1976,"f","1976f","J","France","France",0,"yes","Final"
"420",1976,"f","1976f","J","France","Germany",2,"no","Final"
"421",1976,"f","1976f","J","France","Greece",8,"no","Final"
"422",1976,"f","1976f","J","France","Ireland",3,"no","Final"
"423",1976,"f","1976f","J","France","Israel",0,"no","Final"
"424",1976,"f","1976f","J","France","Italy",10,"no","Final"
"425",1976,"f","1976f","J","France","Luxembourg",0,"no","Final"
"426",1976,"f","1976f","J","France","Monaco",0,"no","Final"
"427",1976,"f","1976f","J","France","Norway",0,"no","Final"
"428",1976,"f","1976f","J","France","Portugal",12,"no","Final"
"429",1976,"f","1976f","J","France","Spain",1,"no","Final"
"430",1976,"f","1976f","J","France","Switzerland",6,"no","Final"
"431",1976,"f","1976f","J","France","The Netherlands",0,"no","Final"
"432",1976,"f","1976f","J","France","United Kingdom",7,"no","Final"
"433",1976,"f","1976f","J","France","Yugoslavia",4,"no","Final"
"434",1976,"f","1976f","J","Germany","Austria",10,"no","Final"
"435",1976,"f","1976f","J","Germany","Belgium",0,"no","Final"
"436",1976,"f","1976f","J","Germany","Finland",6,"no","Final"
"437",1976,"f","1976f","J","Germany","France",12,"no","Final"
"438",1976,"f","1976f","J","Germany","Germany",0,"yes","Final"
"439",1976,"f","1976f","J","Germany","Greece",0,"no","Final"
"440",1976,"f","1976f","J","Germany","Ireland",1,"no","Final"
"441",1976,"f","1976f","J","Germany","Israel",3,"no","Final"
"442",1976,"f","1976f","J","Germany","Italy",0,"no","Final"
"443",1976,"f","1976f","J","Germany","Luxembourg",0,"no","Final"
"444",1976,"f","1976f","J","Germany","Monaco",7,"no","Final"
"445",1976,"f","1976f","J","Germany","Norway",0,"no","Final"
"446",1976,"f","1976f","J","Germany","Portugal",0,"no","Final"
"447",1976,"f","1976f","J","Germany","Spain",0,"no","Final"
"448",1976,"f","1976f","J","Germany","Switzerland",5,"no","Final"
"449",1976,"f","1976f","J","Germany","The Netherlands",4,"no","Final"
"450",1976,"f","1976f","J","Germany","United Kingdom",8,"no","Final"
"451",1976,"f","1976f","J","Germany","Yugoslavia",2,"no","Final"
"452",1976,"f","1976f","J","Greece","Austria",6,"no","Final"
"453",1976,"f","1976f","J","Greece","Belgium",0,"no","Final"
"454",1976,"f","1976f","J","Greece","Finland",0,"no","Final"
"455",1976,"f","1976f","J","Greece","France",5,"no","Final"
"456",1976,"f","1976f","J","Greece","Germany",0,"no","Final"
"457",1976,"f","1976f","J","Greece","Greece",0,"yes","Final"
"458",1976,"f","1976f","J","Greece","Ireland",8,"no","Final"
"459",1976,"f","1976f","J","Greece","Israel",0,"no","Final"
"460",1976,"f","1976f","J","Greece","Italy",10,"no","Final"
"461",1976,"f","1976f","J","Greece","Luxembourg",0,"no","Final"
"462",1976,"f","1976f","J","Greece","Monaco",0,"no","Final"
"463",1976,"f","1976f","J","Greece","Norway",0,"no","Final"
"464",1976,"f","1976f","J","Greece","Portugal",4,"no","Final"
"465",1976,"f","1976f","J","Greece","Spain",1,"no","Final"
"466",1976,"f","1976f","J","Greece","Switzerland",2,"no","Final"
"467",1976,"f","1976f","J","Greece","The Netherlands",7,"no","Final"
"468",1976,"f","1976f","J","Greece","United Kingdom",12,"no","Final"
"469",1976,"f","1976f","J","Greece","Yugoslavia",3,"no","Final"
"470",1976,"f","1976f","J","Ireland","Austria",10,"no","Final"
"471",1976,"f","1976f","J","Ireland","Belgium",0,"no","Final"
"472",1976,"f","1976f","J","Ireland","Finland",5,"no","Final"
"473",1976,"f","1976f","J","Ireland","France",7,"no","Final"
"474",1976,"f","1976f","J","Ireland","Germany",0,"no","Final"
"475",1976,"f","1976f","J","Ireland","Greece",0,"no","Final"
"476",1976,"f","1976f","J","Ireland","Ireland",0,"yes","Final"
"477",1976,"f","1976f","J","Ireland","Israel",4,"no","Final"
"478",1976,"f","1976f","J","Ireland","Italy",12,"no","Final"
"479",1976,"f","1976f","J","Ireland","Luxembourg",6,"no","Final"
"480",1976,"f","1976f","J","Ireland","Monaco",8,"no","Final"
"481",1976,"f","1976f","J","Ireland","Norway",0,"no","Final"
"482",1976,"f","1976f","J","Ireland","Portugal",0,"no","Final"
"483",1976,"f","1976f","J","Ireland","Spain",0,"no","Final"
"484",1976,"f","1976f","J","Ireland","Switzerland",1,"no","Final"
"485",1976,"f","1976f","J","Ireland","The Netherlands",2,"no","Final"
"486",1976,"f","1976f","J","Ireland","United Kingdom",3,"no","Final"
"487",1976,"f","1976f","J","Ireland","Yugoslavia",0,"no","Final"
"488",1976,"f","1976f","J","Israel","Austria",10,"no","Final"
"489",1976,"f","1976f","J","Israel","Belgium",1,"no","Final"
"490",1976,"f","1976f","J","Israel","Finland",6,"no","Final"
"491",1976,"f","1976f","J","Israel","France",5,"no","Final"
"492",1976,"f","1976f","J","Israel","Germany",0,"no","Final"
"493",1976,"f","1976f","J","Israel","Greece",0,"no","Final"
"494",1976,"f","1976f","J","Israel","Ireland",3,"no","Final"
"495",1976,"f","1976f","J","Israel","Israel",0,"yes","Final"
"496",1976,"f","1976f","J","Israel","Italy",2,"no","Final"
"497",1976,"f","1976f","J","Israel","Luxembourg",0,"no","Final"
"498",1976,"f","1976f","J","Israel","Monaco",7,"no","Final"
"499",1976,"f","1976f","J","Israel","Norway",0,"no","Final"
"500",1976,"f","1976f","J","Israel","Portugal",0,"no","Final"
"501",1976,"f","1976f","J","Israel","Spain",0,"no","Final"
"502",1976,"f","1976f","J","Israel","Switzerland",4,"no","Final"
"503",1976,"f","1976f","J","Israel","The Netherlands",8,"no","Final"
"504",1976,"f","1976f","J","Israel","United Kingdom",12,"no","Final"
"505",1976,"f","1976f","J","Israel","Yugoslavia",0,"no","Final"
"506",1976,"f","1976f","J","Italy","Austria",0,"no","Final"
"507",1976,"f","1976f","J","Italy","Belgium",8,"no","Final"
"508",1976,"f","1976f","J","Italy","Finland",0,"no","Final"
"509",1976,"f","1976f","J","Italy","France",6,"no","Final"
"510",1976,"f","1976f","J","Italy","Germany",0,"no","Final"
"511",1976,"f","1976f","J","Italy","Greece",5,"no","Final"
"512",1976,"f","1976f","J","Italy","Ireland",12,"no","Final"
"513",1976,"f","1976f","J","Italy","Israel",10,"no","Final"
"514",1976,"f","1976f","J","Italy","Italy",0,"yes","Final"
"515",1976,"f","1976f","J","Italy","Luxembourg",0,"no","Final"
"516",1976,"f","1976f","J","Italy","Monaco",7,"no","Final"
"517",1976,"f","1976f","J","Italy","Norway",0,"no","Final"
"518",1976,"f","1976f","J","Italy","Portugal",1,"no","Final"
"519",1976,"f","1976f","J","Italy","Spain",3,"no","Final"
"520",1976,"f","1976f","J","Italy","Switzerland",0,"no","Final"
"521",1976,"f","1976f","J","Italy","The Netherlands",2,"no","Final"
"522",1976,"f","1976f","J","Italy","United Kingdom",4,"no","Final"
"523",1976,"f","1976f","J","Italy","Yugoslavia",0,"no","Final"
"524",1976,"f","1976f","J","Luxembourg","Austria",5,"no","Final"
"525",1976,"f","1976f","J","Luxembourg","Belgium",0,"no","Final"
"526",1976,"f","1976f","J","Luxembourg","Finland",0,"no","Final"
"527",1976,"f","1976f","J","Luxembourg","France",10,"no","Final"
"528",1976,"f","1976f","J","Luxembourg","Germany",2,"no","Final"
"529",1976,"f","1976f","J","Luxembourg","Greece",0,"no","Final"
"530",1976,"f","1976f","J","Luxembourg","Ireland",3,"no","Final"
"531",1976,"f","1976f","J","Luxembourg","Israel",7,"no","Final"
"532",1976,"f","1976f","J","Luxembourg","Italy",0,"no","Final"
"533",1976,"f","1976f","J","Luxembourg","Luxembourg",0,"yes","Final"
"534",1976,"f","1976f","J","Luxembourg","Monaco",12,"no","Final"
"535",1976,"f","1976f","J","Luxembourg","Norway",0,"no","Final"
"536",1976,"f","1976f","J","Luxembourg","Portugal",6,"no","Final"
"537",1976,"f","1976f","J","Luxembourg","Spain",0,"no","Final"
"538",1976,"f","1976f","J","Luxembourg","Switzerland",1,"no","Final"
"539",1976,"f","1976f","J","Luxembourg","The Netherlands",4,"no","Final"
"540",1976,"f","1976f","J","Luxembourg","United Kingdom",8,"no","Final"
"541",1976,"f","1976f","J","Luxembourg","Yugoslavia",0,"no","Final"
"542",1976,"f","1976f","J","Monaco","Austria",5,"no","Final"
"543",1976,"f","1976f","J","Monaco","Belgium",8,"no","Final"
"544",1976,"f","1976f","J","Monaco","Finland",7,"no","Final"
"545",1976,"f","1976f","J","Monaco","France",12,"no","Final"
"546",1976,"f","1976f","J","Monaco","Germany",0,"no","Final"
"547",1976,"f","1976f","J","Monaco","Greece",0,"no","Final"
"548",1976,"f","1976f","J","Monaco","Ireland",6,"no","Final"
"549",1976,"f","1976f","J","Monaco","Israel",1,"no","Final"
"550",1976,"f","1976f","J","Monaco","Italy",0,"no","Final"
"551",1976,"f","1976f","J","Monaco","Luxembourg",0,"no","Final"
"552",1976,"f","1976f","J","Monaco","Monaco",0,"yes","Final"
"553",1976,"f","1976f","J","Monaco","Norway",0,"no","Final"
"554",1976,"f","1976f","J","Monaco","Portugal",0,"no","Final"
"555",1976,"f","1976f","J","Monaco","Spain",3,"no","Final"
"556",1976,"f","1976f","J","Monaco","Switzerland",4,"no","Final"
"557",1976,"f","1976f","J","Monaco","The Netherlands",2,"no","Final"
"558",1976,"f","1976f","J","Monaco","United Kingdom",10,"no","Final"
"559",1976,"f","1976f","J","Monaco","Yugoslavia",0,"no","Final"
"560",1976,"f","1976f","J","Norway","Austria",2,"no","Final"
"561",1976,"f","1976f","J","Norway","Belgium",6,"no","Final"
"562",1976,"f","1976f","J","Norway","Finland",4,"no","Final"
"563",1976,"f","1976f","J","Norway","France",8,"no","Final"
"564",1976,"f","1976f","J","Norway","Germany",0,"no","Final"
"565",1976,"f","1976f","J","Norway","Greece",0,"no","Final"
"566",1976,"f","1976f","J","Norway","Ireland",0,"no","Final"
"567",1976,"f","1976f","J","Norway","Israel",7,"no","Final"
"568",1976,"f","1976f","J","Norway","Italy",3,"no","Final"
"569",1976,"f","1976f","J","Norway","Luxembourg",0,"no","Final"
"570",1976,"f","1976f","J","Norway","Monaco",5,"no","Final"
"571",1976,"f","1976f","J","Norway","Norway",0,"yes","Final"
"572",1976,"f","1976f","J","Norway","Portugal",0,"no","Final"
"573",1976,"f","1976f","J","Norway","Spain",0,"no","Final"
"574",1976,"f","1976f","J","Norway","Switzerland",10,"no","Final"
"575",1976,"f","1976f","J","Norway","The Netherlands",1,"no","Final"
"576",1976,"f","1976f","J","Norway","United Kingdom",12,"no","Final"
"577",1976,"f","1976f","J","Norway","Yugoslavia",0,"no","Final"
"578",1976,"f","1976f","J","Portugal","Austria",0,"no","Final"
"579",1976,"f","1976f","J","Portugal","Belgium",8,"no","Final"
"580",1976,"f","1976f","J","Portugal","Finland",0,"no","Final"
"581",1976,"f","1976f","J","Portugal","France",5,"no","Final"
"582",1976,"f","1976f","J","Portugal","Germany",0,"no","Final"
"583",1976,"f","1976f","J","Portugal","Greece",1,"no","Final"
"584",1976,"f","1976f","J","Portugal","Ireland",0,"no","Final"
"585",1976,"f","1976f","J","Portugal","Israel",2,"no","Final"
"586",1976,"f","1976f","J","Portugal","Italy",10,"no","Final"
"587",1976,"f","1976f","J","Portugal","Luxembourg",0,"no","Final"
"588",1976,"f","1976f","J","Portugal","Monaco",3,"no","Final"
"589",1976,"f","1976f","J","Portugal","Norway",4,"no","Final"
"590",1976,"f","1976f","J","Portugal","Portugal",0,"yes","Final"
"591",1976,"f","1976f","J","Portugal","Spain",0,"no","Final"
"592",1976,"f","1976f","J","Portugal","Switzerland",7,"no","Final"
"593",1976,"f","1976f","J","Portugal","The Netherlands",6,"no","Final"
"594",1976,"f","1976f","J","Portugal","United Kingdom",12,"no","Final"
"595",1976,"f","1976f","J","Portugal","Yugoslavia",0,"no","Final"
"596",1976,"f","1976f","J","Spain","Austria",8,"no","Final"
"597",1976,"f","1976f","J","Spain","Belgium",0,"no","Final"
"598",1976,"f","1976f","J","Spain","Finland",6,"no","Final"
"599",1976,"f","1976f","J","Spain","France",10,"no","Final"
"600",1976,"f","1976f","J","Spain","Germany",2,"no","Final"
"601",1976,"f","1976f","J","Spain","Greece",0,"no","Final"
"602",1976,"f","1976f","J","Spain","Ireland",5,"no","Final"
"603",1976,"f","1976f","J","Spain","Israel",1,"no","Final"
"604",1976,"f","1976f","J","Spain","Italy",0,"no","Final"
"605",1976,"f","1976f","J","Spain","Luxembourg",0,"no","Final"
"606",1976,"f","1976f","J","Spain","Monaco",7,"no","Final"
"607",1976,"f","1976f","J","Spain","Norway",0,"no","Final"
"608",1976,"f","1976f","J","Spain","Portugal",0,"no","Final"
"609",1976,"f","1976f","J","Spain","Spain",0,"yes","Final"
"610",1976,"f","1976f","J","Spain","Switzerland",4,"no","Final"
"611",1976,"f","1976f","J","Spain","The Netherlands",3,"no","Final"
"612",1976,"f","1976f","J","Spain","United Kingdom",12,"no","Final"
"613",1976,"f","1976f","J","Spain","Yugoslavia",0,"no","Final"
"614",1976,"f","1976f","J","Switzerland","Austria",3,"no","Final"
"615",1976,"f","1976f","J","Switzerland","Belgium",6,"no","Final"
"616",1976,"f","1976f","J","Switzerland","Finland",0,"no","Final"
"617",1976,"f","1976f","J","Switzerland","France",10,"no","Final"
"618",1976,"f","1976f","J","Switzerland","Germany",2,"no","Final"
"619",1976,"f","1976f","J","Switzerland","Greece",0,"no","Final"
"620",1976,"f","1976f","J","Switzerland","Ireland",0,"no","Final"
"621",1976,"f","1976f","J","Switzerland","Israel",7,"no","Final"
"622",1976,"f","1976f","J","Switzerland","Italy",8,"no","Final"
"623",1976,"f","1976f","J","Switzerland","Luxembourg",0,"no","Final"
"624",1976,"f","1976f","J","Switzerland","Monaco",5,"no","Final"
"625",1976,"f","1976f","J","Switzerland","Norway",0,"no","Final"
"626",1976,"f","1976f","J","Switzerland","Portugal",0,"no","Final"
"627",1976,"f","1976f","J","Switzerland","Spain",0,"no","Final"
"628",1976,"f","1976f","J","Switzerland","Switzerland",0,"yes","Final"
"629",1976,"f","1976f","J","Switzerland","The Netherlands",4,"no","Final"
"630",1976,"f","1976f","J","Switzerland","United Kingdom",12,"no","Final"
"631",1976,"f","1976f","J","Switzerland","Yugoslavia",1,"no","Final"
"632",1976,"f","1976f","J","The Netherlands","Austria",7,"no","Final"
"633",1976,"f","1976f","J","The Netherlands","Belgium",4,"no","Final"
"634",1976,"f","1976f","J","The Netherlands","Finland",1,"no","Final"
"635",1976,"f","1976f","J","The Netherlands","France",12,"no","Final"
"636",1976,"f","1976f","J","The Netherlands","Germany",0,"no","Final"
"637",1976,"f","1976f","J","The Netherlands","Greece",0,"no","Final"
"638",1976,"f","1976f","J","The Netherlands","Ireland",0,"no","Final"
"639",1976,"f","1976f","J","The Netherlands","Israel",2,"no","Final"
"640",1976,"f","1976f","J","The Netherlands","Italy",0,"no","Final"
"641",1976,"f","1976f","J","The Netherlands","Luxembourg",5,"no","Final"
"642",1976,"f","1976f","J","The Netherlands","Monaco",8,"no","Final"
"643",1976,"f","1976f","J","The Netherlands","Norway",3,"no","Final"
"644",1976,"f","1976f","J","The Netherlands","Portugal",0,"no","Final"
"645",1976,"f","1976f","J","The Netherlands","Spain",0,"no","Final"
"646",1976,"f","1976f","J","The Netherlands","Switzerland",6,"no","Final"
"647",1976,"f","1976f","J","The Netherlands","The Netherlands",0,"yes","Final"
"648",1976,"f","1976f","J","The Netherlands","United Kingdom",10,"no","Final"
"649",1976,"f","1976f","J","The Netherlands","Yugoslavia",0,"no","Final"
"650",1976,"f","1976f","J","United Kingdom","Austria",4,"no","Final"
"651",1976,"f","1976f","J","United Kingdom","Belgium",7,"no","Final"
"652",1976,"f","1976f","J","United Kingdom","Finland",2,"no","Final"
"653",1976,"f","1976f","J","United Kingdom","France",8,"no","Final"
"654",1976,"f","1976f","J","United Kingdom","Germany",0,"no","Final"
"655",1976,"f","1976f","J","United Kingdom","Greece",0,"no","Final"
"656",1976,"f","1976f","J","United Kingdom","Ireland",10,"no","Final"
"657",1976,"f","1976f","J","United Kingdom","Israel",6,"no","Final"
"658",1976,"f","1976f","J","United Kingdom","Italy",1,"no","Final"
"659",1976,"f","1976f","J","United Kingdom","Luxembourg",0,"no","Final"
"660",1976,"f","1976f","J","United Kingdom","Monaco",5,"no","Final"
"661",1976,"f","1976f","J","United Kingdom","Norway",0,"no","Final"
"662",1976,"f","1976f","J","United Kingdom","Portugal",0,"no","Final"
"663",1976,"f","1976f","J","United Kingdom","Spain",3,"no","Final"
"664",1976,"f","1976f","J","United Kingdom","Switzerland",12,"no","Final"
"665",1976,"f","1976f","J","United Kingdom","The Netherlands",0,"no","Final"
"666",1976,"f","1976f","J","United Kingdom","United Kingdom",0,"yes","Final"
"667",1976,"f","1976f","J","United Kingdom","Yugoslavia",0,"no","Final"
"668",1976,"f","1976f","J","Yugoslavia","Austria",2,"no","Final"
"669",1976,"f","1976f","J","Yugoslavia","Belgium",0,"no","Final"
"670",1976,"f","1976f","J","Yugoslavia","Finland",0,"no","Final"
"671",1976,"f","1976f","J","Yugoslavia","France",12,"no","Final"
"672",1976,"f","1976f","J","Yugoslavia","Germany",3,"no","Final"
"673",1976,"f","1976f","J","Yugoslavia","Greece",0,"no","Final"
"674",1976,"f","1976f","J","Yugoslavia","Ireland",1,"no","Final"
"675",1976,"f","1976f","J","Yugoslavia","Israel",8,"no","Final"
"676",1976,"f","1976f","J","Yugoslavia","Italy",6,"no","Final"
"677",1976,"f","1976f","J","Yugoslavia","Luxembourg",0,"no","Final"
"678",1976,"f","1976f","J","Yugoslavia","Monaco",4,"no","Final"
"679",1976,"f","1976f","J","Yugoslavia","Norway",0,"no","Final"
"680",1976,"f","1976f","J","Yugoslavia","Portugal",0,"no","Final"
"681",1976,"f","1976f","J","Yugoslavia","Spain",0,"no","Final"
"682",1976,"f","1976f","J","Yugoslavia","Switzerland",7,"no","Final"
"683",1976,"f","1976f","J","Yugoslavia","The Netherlands",5,"no","Final"
"684",1976,"f","1976f","J","Yugoslavia","United Kingdom",10,"no","Final"
"685",1976,"f","1976f","J","Yugoslavia","Yugoslavia",0,"yes","Final"
"686",1977,"f","1977f","J","Austria","Austria",0,"yes","Final"
"687",1977,"f","1977f","J","Austria","Belgium",0,"no","Final"
"688",1977,"f","1977f","J","Austria","Finland",6,"no","Final"
"689",1977,"f","1977f","J","Austria","France",7,"no","Final"
"690",1977,"f","1977f","J","Austria","Germany",2,"no","Final"
"691",1977,"f","1977f","J","Austria","Greece",4,"no","Final"
"692",1977,"f","1977f","J","Austria","Ireland",5,"no","Final"
"693",1977,"f","1977f","J","Austria","Israel",3,"no","Final"
"694",1977,"f","1977f","J","Austria","Italy",0,"no","Final"
"695",1977,"f","1977f","J","Austria","Luxembourg",0,"no","Final"
"696",1977,"f","1977f","J","Austria","Monaco",8,"no","Final"
"697",1977,"f","1977f","J","Austria","Norway",0,"no","Final"
"698",1977,"f","1977f","J","Austria","Portugal",0,"no","Final"
"699",1977,"f","1977f","J","Austria","Spain",1,"no","Final"
"700",1977,"f","1977f","J","Austria","Sweden",0,"no","Final"
"701",1977,"f","1977f","J","Austria","Switzerland",10,"no","Final"
"702",1977,"f","1977f","J","Austria","The Netherlands",0,"no","Final"
"703",1977,"f","1977f","J","Austria","United Kingdom",12,"no","Final"
"704",1977,"f","1977f","J","Belgium","Austria",0,"no","Final"
"705",1977,"f","1977f","J","Belgium","Belgium",0,"yes","Final"
"706",1977,"f","1977f","J","Belgium","Finland",0,"no","Final"
